,PLAYER_ID,full_name,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1,1629001,De'Anthony Melton,2019-20,00,1610612763,MEM,22.0,60,8,1167.0,161,401,0.401,40,140,0.286,93,121,0.769,43,177,220,175,77,20,84,109,455
2,1629001,De'Anthony Melton,2020-21,00,1610612763,MEM,23.0,52,1,1045.0,172,393,0.438,87,211,0.412,41,51,0.804,30,131,161,132,60,31,66,85,472
3,1629001,De'Anthony Melton,2021-22,00,1610612763,MEM,24.0,73,15,1657.0,281,695,0.404,139,372,0.374,90,120,0.75,64,264,328,194,104,39,112,128,791
4,1629001,De'Anthony Melton,2022-23,00,1610612755,PHI,24.0,27,20,809.0,120,288,0.417,63,167,0.377,19,27,0.704,32,99,131,89,57,11,47,58,322
0,77577,Ed Melvin,1946-47,00,1610610031,PIT,31.0,57,,,99,376,0.263,,,,83,127,0.654,,,,37,,,,150,281
0,77578,Dean Meminger,1971-72,00,1610612752,NYK,24.0,78,,1173.0,139,293,0.474,,,,79,140,0.564,,,185,103,,,,137,357
1,77578,Dean Meminger,1972-73,00,1610612752,NYK,25.0,80,,1453.0,188,365,0.515,,,,81,129,0.628,,,229,133,,,,109,457
2,77578,Dean Meminger,1973-74,00,1610612752,NYK,26.0,78,,2079.0,274,539,0.508,,,,103,160,0.644,125.0,156.0,281,162,62.0,8.0,,161,651
3,77578,Dean Meminger,1974-75,00,1610612737,ATL,27.0,80,,2177.0,233,500,0.466,,,,168,263,0.639,84.0,130.0,214,397,118.0,11.0,,160,634
4,77578,Dean Meminger,1975-76,00,1610612737,ATL,28.0,68,,1418.0,155,379,0.409,,,,100,152,0.658,65.0,86.0,151,222,54.0,8.0,,116,410
5,77578,Dean Meminger,1976-77,00,1610612752,NYK,29.0,32,,254.0,15,36,0.417,,,,13,23,0.565,12.0,14.0,26,29,8.0,1.0,,17,43
0,77579,Chuck Mencel,1955-56,00,1610612747,MNL,23.0,69,,973.0,120,375,0.32,,,,78,96,0.813,,,110,132,,,,74,318
1,77579,Chuck Mencel,1956-57,00,1610612747,MNL,24.0,72,,1848.0,243,688,0.353,,,,179,240,0.746,,,237,201,,,,95,665
0,77580,John Mengelt,1971-72,00,1610612758,CIN,22.0,78,,1438.0,287,605,0.474,,,,208,252,0.825,,,148,146,,,,163,782
1,77580,John Mengelt,1972-73,00,1610612758,KCK,23.0,12,,212.0,26,68,0.382,,,,11,19,0.579,,,22,25,,,,24,63
2,77580,John Mengelt,1972-73,00,1610612765,DET,23.0,67,,1435.0,294,583,0.504,,,,116,141,0.823,,,159,128,,,,124,704
3,77580,John Mengelt,1972-73,00,0,TOT,23.0,79,,1647.0,320,651,0.492,,,,127,160,0.794,,,181,153,,,,148,767
4,77580,John Mengelt,1973-74,00,1610612765,DET,24.0,77,,1555.0,249,558,0.446,,,,182,229,0.795,40.0,166.0,206,148,68.0,7.0,,164,680
5,77580,John Mengelt,1974-75,00,1610612765,DET,25.0,80,,1995.0,336,701,0.479,,,,211,248,0.851,38.0,153.0,191,201,72.0,4.0,,198,883
6,77580,John Mengelt,1975-76,00,1610612765,DET,26.0,67,,1105.0,264,540,0.489,,,,192,237,0.81,27.0,88.0,115,108,40.0,5.0,,138,720
7,77580,John Mengelt,1976-77,00,1610612741,CHI,27.0,61,,1178.0,209,458,0.456,,,,89,113,0.788,29.0,81.0,110,114,37.0,4.0,,102,507
8,77580,John Mengelt,1977-78,00,1610612741,CHI,28.0,81,,1767.0,325,675,0.481,,,,184,238,0.773,41.0,88.0,129,232,51.0,4.0,124.0,169,834
9,77580,John Mengelt,1978-79,00,1610612741,CHI,29.0,75,,1705.0,338,689,0.491,,,,150,182,0.824,25.0,93.0,118,187,46.0,4.0,120.0,148,826
10,77580,John Mengelt,1979-80,00,1610612741,CHI,30.0,36,,387.0,90,166,0.542,0.0,6.0,0.0,39,49,0.796,3.0,20.0,23,38,10.0,0.0,36.0,54,219
11,77580,John Mengelt,1980-81,00,1610612744,GOS,31.0,2,,11.0,0,4,0.0,0.0,0.0,,0,0,,0.0,0.0,0,2,0.0,0.0,0.0,0,0
0,77581,Ken Menke,1949-50,00,1610610037,WAT,27.0,6,,,6,17,0.353,,,,3,8,0.375,,,,7,,,,7,15
0,200822,Pops Mensah-Bonsu,2006-07,00,1610612742,DAL,23.0,12,0,71.0,11,17,0.647,0,0,0.0,7,18,0.389,9,12,21,0,1,0,9,8,29
1,200822,Pops Mensah-Bonsu,2008-09,00,1610612759,SAS,25.0,3,0,20.0,5,7,0.714,0,0,0.0,5,7,0.714,5,5,10,0,1,1,2,6,15
2,200822,Pops Mensah-Bonsu,2008-09,00,1610612761,TOR,25.0,19,0,263.0,34,96,0.354,0,2,0.0,28,41,0.683,50,53,103,6,8,4,17,37,96
3,200822,Pops Mensah-Bonsu,2008-09,00,0,TOT,25.0,22,0,283.0,39,103,0.379,0,2,0.0,33,48,0.688,55,58,113,6,9,5,19,43,111
4,200822,Pops Mensah-Bonsu,2009-10,00,1610612745,HOU,26.0,4,0,13.0,1,4,0.25,0,0,0.0,3,6,0.5,1,3,4,1,1,1,0,3,5
5,200822,Pops Mensah-Bonsu,2009-10,00,1610612761,TOR,26.0,16,0,107.0,12,29,0.414,0,0,0.0,10,18,0.556,15,16,31,2,3,8,10,17,34
6,200822,Pops Mensah-Bonsu,2009-10,00,0,TOT,26.0,20,0,120.0,13,33,0.394,0,0,0.0,13,24,0.542,16,19,35,3,4,9,10,20,39
7,200822,Pops Mensah-Bonsu,2010-11,00,1610612740,NOH,27.0,7,0,35.0,1,3,0.333,0,0,0.0,0,0,0.0,3,8,11,2,0,0,2,11,2
0,1500,Ron Mercer,1997-98,00,1610612738,BOS,22.0,80,62,2662.0,515,1145,0.45,3,28,0.107,188,224,0.839,109,171,280,176,125,17,132,213,1221
1,1500,Ron Mercer,1998-99,00,1610612738,BOS,23.0,41,40,1551.0,305,707,0.431,5,30,0.167,83,105,0.79,37,118,155,104,67,12,89,81,698
2,1500,Ron Mercer,1999-00,00,1610612743,DEN,24.0,37,37,1408.0,272,612,0.444,15,39,0.385,119,151,0.788,29,123,152,104,33,15,87,75,678
3,1500,Ron Mercer,1999-00,00,1610612753,ORL,24.0,31,31,969.0,188,468,0.402,0,9,0.0,94,119,0.79,35,63,98,54,42,8,64,76,470
4,1500,Ron Mercer,1999-00,00,0,TOT,24.0,68,68,2377.0,460,1080,0.426,15,48,0.313,213,270,0.789,64,186,250,158,75,23,151,151,1148
5,1500,Ron Mercer,2000-01,00,1610612741,CHI,25.0,61,61,2534.0,500,1121,0.446,14,46,0.304,188,228,0.825,72,164,236,201,78,27,129,148,1202
6,1500,Ron Mercer,2001-02,00,1610612741,CHI,26.0,40,40,1504.0,286,717,0.399,17,57,0.298,84,108,0.778,44,111,155,118,30,10,79,86,673
7,1500,Ron Mercer,2001-02,00,1610612754,IND,26.0,13,1,214.0,25,67,0.373,1,5,0.2,11,11,1.0,6,17,23,10,2,3,9,22,62
8,1500,Ron Mercer,2001-02,00,0,TOT,26.0,53,41,1718.0,311,784,0.397,18,62,0.29,95,119,0.798,50,128,178,128,32,13,88,108,735
9,1500,Ron Mercer,2002-03,00,1610612754,IND,27.0,72,3,1670.0,244,597,0.409,3,16,0.188,65,81,0.802,32,122,154,112,49,14,54,123,556
10,1500,Ron Mercer,2003-04,00,1610612759,SAS,28.0,39,0,515.0,90,211,0.427,2,7,0.286,13,17,0.765,10,39,49,22,14,5,26,37,195
11,1500,Ron Mercer,2004-05,00,1610612751,NJN,29.0,18,3,390.0,65,158,0.411,0,3,0.0,7,10,0.7,9,31,40,20,16,2,14,20,137
0,77582,Joe Meriweather,1975-76,00,1610612745,HOU,22.0,81,,2042.0,338,684,0.494,,,,154,239,0.644,163,353,516,82,36,120,,219,830
1,77582,Joe Meriweather,1976-77,00,1610612737,ATL,23.0,73,,2068.0,319,607,0.526,,,,182,255,0.714,216,380,596,82,41,82,,324,820
2,77582,Joe Meriweather,1977-78,00,1610612762,NOJ,24.0,54,,1277.0,194,411,0.472,,,,87,133,0.654,135,237,372,58,18,118,94.0,188,475
3,77582,Joe Meriweather,1978-79,00,1610612762,NOJ,25.0,36,,640.0,84,187,0.449,,,,51,78,0.654,62,122,184,31,17,41,45.0,105,219
4,77582,Joe Meriweather,1978-79,00,1610612752,NYK,25.0,41,,1053.0,158,313,0.505,,,,75,109,0.688,81,144,225,48,23,53,85.0,178,391
5,77582,Joe Meriweather,1978-79,00,0,TOT,25.0,77,,1693.0,242,500,0.484,,,,126,187,0.674,143,266,409,79,40,94,130.0,283,610
6,77582,Joe Meriweather,1979-80,00,1610612752,NYK,26.0,65,,1565.0,252,477,0.528,0.0,1.0,0.0,78,121,0.645,122,228,350,66,37,120,112.0,239,582
7,77582,Joe Meriweather,1980-81,00,1610612758,KCK,27.0,74,,1514.0,206,415,0.496,0.0,0.0,,148,213,0.695,126,267,393,77,27,80,125.0,219,560
8,77582,Joe Meriweather,1981-82,00,1610612758,KCK,28.0,18,10.0,380.0,47,91,0.516,0.0,0.0,,31,40,0.775,25,63,88,17,13,21,25.0,68,125
9,77582,Joe Meriweather,1982-83,00,1610612758,KCK,29.0,78,74.0,1706.0,258,453,0.57,0.0,0.0,0.0,102,163,0.626,150,274,424,64,47,86,118.0,285,618
10,77582,Joe Meriweather,1983-84,00,1610612758,KCK,30.0,73,31.0,1501.0,193,363,0.532,0.0,0.0,0.0,94,123,0.764,111,242,353,51,35,61,83.0,247,480
11,77582,Joe Meriweather,1984-85,00,1610612758,KCK,31.0,76,4.0,1061.0,121,243,0.498,1.0,2.0,0.5,96,124,0.774,94,169,263,27,17,28,50.0,181,339
0,77583,Porter Meriwether,1962-63,00,1610612755,SYR,23.0,31,,268.0,48,122,0.393,,,,23,33,0.697,,,29,43,,,,19,119
0,1630241,Sam Merrill,2020-21,00,1610612749,MIL,25.0,30,2,233.0,32,72,0.444,21,47,0.447,4,4,1.0,6,24,30,21,8,1,10,17,89
1,1630241,Sam Merrill,2021-22,00,1610612763,MEM,26.0,6,0,58.0,8,24,0.333,7,23,0.304,2,4,0.5,1,6,7,4,0,0,2,3,25
0,77584,Tom Meschery,1961-62,00,1610612744,PHW,23.0,80,,2509.0,375,929,0.404,,,,216,262,0.824,,,729,145,,,,330,966
1,77584,Tom Meschery,1962-63,00,1610612744,SFW,24.0,64,,2245.0,397,935,0.425,,,,228,313,0.728,,,624,104,,,,249,1022
2,77584,Tom Meschery,1963-64,00,1610612744,SFW,25.0,80,,2422.0,436,951,0.458,,,,207,295,0.702,,,612,149,,,,288,1079
3,77584,Tom Meschery,1964-65,00,1610612744,SFW,26.0,79,,2408.0,361,917,0.394,,,,278,370,0.751,,,655,106,,,,279,1000
4,77584,Tom Meschery,1965-66,00,1610612744,SFW,27.0,80,,2383.0,401,895,0.448,,,,224,293,0.765,,,716,81,,,,285,1026
5,77584,Tom Meschery,1966-67,00,1610612744,SFW,28.0,72,,1846.0,293,706,0.415,,,,175,244,0.717,,,549,94,,,,264,761
6,77584,Tom Meschery,1967-68,00,1610612760,SEA,29.0,82,,2857.0,473,1008,0.469,,,,244,345,0.707,,,840,193,,,,323,1190
7,77584,Tom Meschery,1968-69,00,1610612760,SEA,30.0,82,,2673.0,462,1019,0.453,,,,220,299,0.736,,,822,194,,,,304,1144
8,77584,Tom Meschery,1969-70,00,1610612760,SEA,31.0,80,,2294.0,394,818,0.482,,,,196,248,0.79,,,666,157,,,,317,984
9,77584,Tom Meschery,1970-71,00,1610612760,SEA,32.0,79,,1822.0,285,615,0.463,,,,162,216,0.75,,,485,108,,,,202,732
0,1629002,Chimezie Metu,2018-19,00,1610612759,SAS,22.0,29,0,145.0,19,58,0.328,0,2,0.0,13,17,0.765,9,27,36,13,6,2,15,14,51
1,1629002,Chimezie Metu,2019-20,00,1610612759,SAS,23.0,18,0,105.0,24,42,0.571,0,2,0.0,10,13,0.769,12,21,33,10,3,6,10,7,58
2,1629002,Chimezie Metu,2020-21,00,1610612758,SAC,24.0,36,6,488.0,91,179,0.508,13,37,0.351,31,43,0.721,31,81,112,28,14,18,29,59,226
3,1629002,Chimezie Metu,2021-22,00,1610612758,SAC,25.0,60,20,1279.0,203,449,0.452,57,186,0.306,71,91,0.78,34,301,335,60,51,32,61,93,534
4,1629002,Chimezie Metu,2022-23,00,1610612758,SAC,25.0,24,0,275.0,52,89,0.584,5,21,0.238,16,20,0.8,15,60,75,16,9,5,17,28,125
0,684,Loren Meyer,1995-96,00,1610612742,DAL,23.0,72,21,1266.0,145,330,0.439,3,11,0.273,70,102,0.686,114,205,319,57,20,32,67,224,363
1,684,Loren Meyer,1996-97,00,1610612742,DAL,24.0,19,16,258.0,34,78,0.436,1,2,0.5,9,12,0.75,14,35,49,7,6,3,27,52,78
2,684,Loren Meyer,1996-97,00,1610612756,PHX,24.0,35,17,444.0,74,166,0.446,3,5,0.6,37,52,0.712,39,57,96,12,5,12,35,73,188
3,684,Loren Meyer,1996-97,00,0,TOT,24.0,54,33,703.0,108,244,0.443,4,7,0.571,46,64,0.719,53,92,145,19,11,15,62,125,266
4,684,Loren Meyer,1998-99,00,1610612743,DEN,26.0,14,0,70.0,7,28,0.25,1,5,0.2,1,2,0.5,4,12,16,1,0,3,4,22,16
0,77586,Dave Meyers,1975-76,00,1610612749,MIL,23.0,72,,1589.0,198,472,0.419,,,,135,210,0.643,121,324,445,100,72,25,,145,531
1,77586,Dave Meyers,1976-77,00,1610612749,MIL,24.0,50,,1262.0,179,383,0.467,,,,127,192,0.661,122,219,341,86,42,32,,152,485
2,77586,Dave Meyers,1977-78,00,1610612749,MIL,25.0,80,,2416.0,432,938,0.461,,,,314,435,0.722,144,393,537,241,86,46,213.0,240,1178
3,77586,Dave Meyers,1979-80,00,1610612749,MIL,27.0,79,,2204.0,399,830,0.481,1.0,5.0,0.2,156,246,0.634,140,308,448,225,72,40,182.0,218,955
0,77587,Stan Miasek,1946-47,00,1610610028,DEF,22.0,60,,,331,1154,0.287,,,,233,385,0.605,,,,93,,,,208,895
1,77587,Stan Miasek,1947-48,00,1610610025,CHS,23.0,48,,,263,867,0.303,,,,190,310,0.613,,,,31,,,,192,716
2,77587,Stan Miasek,1948-49,00,1610610025,CHS,24.0,58,,,169,488,0.346,,,,113,216,0.523,,,,57,,,,208,451
3,77587,Stan Miasek,1949-50,00,1610610025,CHS,25.0,68,,,176,462,0.381,,,,146,221,0.661,,,,75,,,,264,498
4,77587,Stan Miasek,1951-52,00,1610610024,BAL,27.0,66,,2174.0,258,707,0.365,,,,263,372,0.707,,,639.0,140,,,,257,779
5,77587,Stan Miasek,1952-53,00,1610612737,MIH,28.0,65,,1584.0,178,488,0.365,,,,156,248,0.629,,,360.0,122,,,,229,512
0,77588,Larry Micheaux,1983-84,00,1610612758,KCK,24.0,39,0,332.0,49,90,0.544,0,0,0.0,21,39,0.538,40,73,113,19,21,11,21,46,119
